DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
RO;26300419;1;AC CABIXI;16/12/2020;213,48;10
RO;26300435;1;AC SANTA LUZIA;16/12/2020;387,03;10
RO;26300443;1;AC CANDEIAS;16/12/2020;501,07;10
RO;26300460;1;AC JATUARANA;16/12/2020;2532,77;10
RO;26300478;1;AC TANCREDO NEVES;16/12/2020;2083,36;10
RO;26300516;1;AC CORUMBIARA;16/12/2020;381,39;10
RO;26300524;1;AC CASTANHEIRA;16/12/2020;251,25;10
RO;26300532;1;AC MIRANTE DA SERRA;16/12/2020;304,8;10
RO;26300541;1;AC SERINGUEIRAS;16/12/2020;1722,17;10
RO;26300559;1;AC URUPA;16/12/2020;412,8;10
RO;26300567;1;AC ITAPUÃ DO OESTE;16/12/2020;253,2;10
RO;26300583;1;AC BURITIS;16/12/2020;493,66;10
RO;26300591;1;AC CHUPINGUAIA;16/12/2020;293,87;10
RO;26300605;1;AC SAO FELIPE DO OESTE;16/12/2020;232,67;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;16/12/2020;371,81;10
RO;26300621;1;AC CAMPO NOVO;16/12/2020;392,03;10
RO;26300630;1;AC SHOPPING CIDADÃO;16/12/2020;290,22;10
RO;26300664;1;AC NOVA UNIÃO;16/12/2020;168,98;500
RO;26300672;1;AC ALTO PARAISO;16/12/2020;368,71;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;16/12/2020;381,32;10
RO;26300699;1;AC THEOBROMA;16/12/2020;1854,17;10
RO;26300702;1;AC VALE DO PARAISO;16/12/2020;286,8;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;16/12/2020;366,82;10
RO;26300729;1;AC MINISTRO ANDREAZZA;16/12/2020;433,7;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;16/12/2020;207,42;500
RO;26300753;1;AC MONTE NEGRO;16/12/2020;161,41;10
RO;26300761;1;AC PARECIS;16/12/2020;269,78;10
RO;26300770;1;AC VILA EXTREMA;16/12/2020;354,26;10
RO;26300788;1;AC PIMENTEIRAS;16/12/2020;278,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;16/12/2020;140,04;10
RO;26300869;1;AC RIO CRESPO;16/12/2020;585,35;10
RO;26300877;1;AC TEIXEIROPOLIS;16/12/2020;451,49;10
RO;26300893;1;AC CUJUBIM;16/12/2020;478,22;10
RO;26300907;1;AC CACAULANDIA;16/12/2020;259,67;10
RO;60167;1;AC JACI PARANA;17/12/2020;504,3;10
RO;60680;1;AC TARILANDIA;17/12/2020;277,69;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;17/12/2020;1055,33;10
RO;26300028;1;AC SAO SEBASTIAO;17/12/2020;443,85;10
RO;26300036;1;AC ARIQUEMES;17/12/2020;663,22;10
RO;26300044;1;AC GUAJARA MIRIM;17/12/2020;847,03;10
RO;26300061;1;AC CACOAL;17/12/2020;993,43;10
RO;26300087;1;AC JI-PARANA;17/12/2020;276,52;3000
RO;26300109;1;AC VILHENA;17/12/2020;614,31;10
RO;26300184;1;AC PIMENTA BUENO;17/12/2020;331,41;10
RO;26300192;1;AC OURO PRETO DO OESTE;17/12/2020;554,31;1500
RO;26300206;1;AC JARU;17/12/2020;405,12;10
RO;26300214;1;AC ESPIGAO DO OESTE;17/12/2020;326,51;800
RO;26300222;1;AC PRESIDENTE MEDICI;17/12/2020;326,1;700
RO;26300281;1;AC COSTA MARQUES;17/12/2020;473,41;10
RO;26300290;1;AC COLORADO DO OESTE;17/12/2020;101,34;10
RO;26300311;1;AC ROLIM DE MOURA;17/12/2020;460,69;10
RO;26300320;1;AC CEREJEIRAS;17/12/2020;37,42;10
RO;26300362;1;AC ALVORADA DO OESTE;17/12/2020;316,7;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;17/12/2020;454,57;1000
RO;26300389;1;AC MACHADINHO;17/12/2020;202,73;10
RO;26300397;1;AC NOVA BRASILANDIA;17/12/2020;370,21;10
RO;26300401;1;AC NOVA MAMORE;17/12/2020;398,15;10
RO;26300419;1;AC CABIXI;17/12/2020;248,14;10
RO;26300435;1;AC SANTA LUZIA;17/12/2020;225,28;10
RO;26300443;1;AC CANDEIAS;17/12/2020;495,54;10
RO;26300460;1;AC JATUARANA;17/12/2020;3948,29;10
RO;26300478;1;AC TANCREDO NEVES;17/12/2020;2661,23;10
RO;26300516;1;AC CORUMBIARA;17/12/2020;422,73;10
RO;26300524;1;AC CASTANHEIRA;17/12/2020;255,52;10
RO;26300532;1;AC MIRANTE DA SERRA;17/12/2020;294,31;10
RO;26300541;1;AC SERINGUEIRAS;17/12/2020;2090,42;10
RO;26300559;1;AC URUPA;17/12/2020;457,45;10
RO;26300567;1;AC ITAPUÃ DO OESTE;17/12/2020;261,6;10
RO;26300583;1;AC BURITIS;17/12/2020;495,35;10
RO;26300591;1;AC CHUPINGUAIA;17/12/2020;457,22;10
RO;26300605;1;AC SAO FELIPE DO OESTE;17/12/2020;302,76;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;17/12/2020;313,84;10
RO;26300621;1;AC CAMPO NOVO;17/12/2020;476,03;10
RO;26300630;1;AC SHOPPING CIDADÃO;17/12/2020;339,97;10
RO;26300664;1;AC NOVA UNIÃO;17/12/2020;260,98;500
RO;26300672;1;AC ALTO PARAISO;17/12/2020;601,95;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;17/12/2020;418,32;10
RO;26300699;1;AC THEOBROMA;17/12/2020;2194,17;10
RO;26300702;1;AC VALE DO PARAISO;17/12/2020;390,55;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;17/12/2020;447,1;10
RO;26300729;1;AC MINISTRO ANDREAZZA;17/12/2020;433,7;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;17/12/2020;338,87;500
RO;26300753;1;AC MONTE NEGRO;17/12/2020;351,37;10
RO;26300761;1;AC PARECIS;17/12/2020;290,88;10
RO;26300770;1;AC VILA EXTREMA;17/12/2020;434,25;10
RO;26300788;1;AC PIMENTEIRAS;17/12/2020;278,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;17/12/2020;152,04;10
RO;26300869;1;AC RIO CRESPO;17/12/2020;437,56;10
RO;26300877;1;AC TEIXEIROPOLIS;17/12/2020;451,49;10
RO;26300885;1;AC VALE DO ANARY;17/12/2020;727,25;10
RO;26300893;1;AC CUJUBIM;17/12/2020;447,67;10
RO;26300907;1;AC CACAULANDIA;17/12/2020;259,67;10
RO;60167;1;AC JACI PARANA;18/12/2020;186,3;10
RO;60680;1;AC TARILANDIA;18/12/2020;256,92;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;18/12/2020;1705,24;10
RO;26300028;1;AC SAO SEBASTIAO;18/12/2020;444,8;10
RO;26300036;1;AC ARIQUEMES;18/12/2020;853,91;10
RO;26300044;1;AC GUAJARA MIRIM;18/12/2020;466,1;10
RO;26300061;1;AC CACOAL;18/12/2020;1937,67;10
RO;26300087;1;AC JI-PARANA;18/12/2020;662,13;3000
RO;26300109;1;AC VILHENA;18/12/2020;812,07;10
RO;26300184;1;AC PIMENTA BUENO;18/12/2020;371,87;10
RO;26300192;1;AC OURO PRETO DO OESTE;18/12/2020;577,55;1500
RO;26300206;1;AC JARU;18/12/2020;440,79;10
RO;26300214;1;AC ESPIGAO DO OESTE;18/12/2020;487,5;800
RO;26300222;1;AC PRESIDENTE MEDICI;18/12/2020;166,64;700
RO;26300281;1;AC COSTA MARQUES;18/12/2020;488,96;10
RO;26300290;1;AC COLORADO DO OESTE;18/12/2020;46,03;10
RO;26300311;1;AC ROLIM DE MOURA;18/12/2020;398,78;10
RO;26300320;1;AC CEREJEIRAS;18/12/2020;591,02;10
RO;26300362;1;AC ALVORADA DO OESTE;18/12/2020;189,39;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;18/12/2020;432,41;1000
RO;26300389;1;AC MACHADINHO;18/12/2020;330,23;10
RO;26300397;1;AC NOVA BRASILANDIA;18/12/2020;330,53;10
RO;26300401;1;AC NOVA MAMORE;18/12/2020;506,51;10
RO;26300419;1;AC CABIXI;18/12/2020;299,39;10
RO;26300435;1;AC SANTA LUZIA;18/12/2020;193,37;10
RO;26300443;1;AC CANDEIAS;18/12/2020;292,49;10
RO;26300460;1;AC JATUARANA;18/12/2020;495,38;10
RO;26300478;1;AC TANCREDO NEVES;18/12/2020;3480,65;10
RO;26300516;1;AC CORUMBIARA;18/12/2020;233,86;10
RO;26300524;1;AC CASTANHEIRA;18/12/2020;255,52;10
RO;26300532;1;AC MIRANTE DA SERRA;18/12/2020;329,71;10
RO;26300541;1;AC SERINGUEIRAS;18/12/2020;460,01;10
RO;26300559;1;AC URUPA;18/12/2020;345,24;10
RO;26300567;1;AC ITAPUÃ DO OESTE;18/12/2020;340;10
RO;26300583;1;AC BURITIS;18/12/2020;482,55;10
RO;26300591;1;AC CHUPINGUAIA;18/12/2020;323,47;10
RO;26300605;1;AC SAO FELIPE DO OESTE;18/12/2020;348,85;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;18/12/2020;426,99;10
RO;26300621;1;AC CAMPO NOVO;18/12/2020;465,53;10
RO;26300630;1;AC SHOPPING CIDADÃO;18/12/2020;436,42;10
RO;26300664;1;AC NOVA UNIÃO;18/12/2020;361,42;500
RO;26300672;1;AC ALTO PARAISO;18/12/2020;61,5;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;18/12/2020;421,17;10
RO;26300699;1;AC THEOBROMA;18/12/2020;406,67;10
RO;26300702;1;AC VALE DO PARAISO;18/12/2020;60,95;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;18/12/2020;265,2;10
RO;26300729;1;AC MINISTRO ANDREAZZA;18/12/2020;179,25;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;18/12/2020;245,91;500
RO;26300753;1;AC MONTE NEGRO;18/12/2020;117,91;10
RO;26300761;1;AC PARECIS;18/12/2020;57,88;10
RO;26300770;1;AC VILA EXTREMA;18/12/2020;253,84;10
RO;26300788;1;AC PIMENTEIRAS;18/12/2020;311,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;18/12/2020;101,27;10
RO;26300869;1;AC RIO CRESPO;18/12/2020;363,26;10
RO;26300877;1;AC TEIXEIROPOLIS;18/12/2020;423,71;10
RO;26300885;1;AC VALE DO ANARY;18/12/2020;398,97;10
RO;26300893;1;AC CUJUBIM;18/12/2020;447,67;10
RO;26300907;1;AC CACAULANDIA;18/12/2020;344,77;10
RO;26300028;1;AC SAO SEBASTIAO;19/12/2020;621,49;10
RO;60167;1;AC JACI PARANA;21/12/2020;170,08;10
RO;60680;1;AC TARILANDIA;21/12/2020;332,66;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;21/12/2020;1145,63;10
RO;26300028;1;AC SAO SEBASTIAO;21/12/2020;476,94;10
RO;26300036;1;AC ARIQUEMES;21/12/2020;728,91;10
RO;26300044;1;AC GUAJARA MIRIM;21/12/2020;342,77;10
RO;26300061;1;AC CACOAL;21/12/2020;1387,32;10
RO;26300087;1;AC JI-PARANA;21/12/2020;476,74;3000
RO;26300109;1;AC VILHENA;21/12/2020;754,57;10
RO;26300184;1;AC PIMENTA BUENO;21/12/2020;390,34;10
RO;26300192;1;AC OURO PRETO DO OESTE;21/12/2020;760,11;1500
RO;26300206;1;AC JARU;21/12/2020;274,91;10
RO;26300214;1;AC ESPIGAO DO OESTE;21/12/2020;796,73;800
RO;26300222;1;AC PRESIDENTE MEDICI;21/12/2020;255,05;700
RO;26300281;1;AC COSTA MARQUES;21/12/2020;313,3;10
RO;26300290;1;AC COLORADO DO OESTE;21/12/2020;2,03;10
RO;26300311;1;AC ROLIM DE MOURA;21/12/2020;271,48;10
RO;26300320;1;AC CEREJEIRAS;21/12/2020;275,71;10
RO;26300362;1;AC ALVORADA DO OESTE;21/12/2020;209,85;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;21/12/2020;603,26;1000
RO;26300389;1;AC MACHADINHO;21/12/2020;588,77;10
RO;26300397;1;AC NOVA BRASILANDIA;21/12/2020;584,33;10
RO;26300401;1;AC NOVA MAMORE;21/12/2020;404,33;10
RO;26300419;1;AC CABIXI;21/12/2020;304,39;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;21/12/2020;334,11;500
RO;26300435;1;AC SANTA LUZIA;21/12/2020;257,27;10
RO;26300443;1;AC CANDEIAS;21/12/2020;395,64;10
RO;26300460;1;AC JATUARANA;21/12/2020;1227,68;10
RO;26300478;1;AC TANCREDO NEVES;21/12/2020;1381,72;10
RO;26300516;1;AC CORUMBIARA;21/12/2020;505,19;10
RO;26300524;1;AC CASTANHEIRA;21/12/2020;254,8;10
RO;26300532;1;AC MIRANTE DA SERRA;21/12/2020;672,1;10
RO;26300541;1;AC SERINGUEIRAS;21/12/2020;540,9;10
RO;26300559;1;AC URUPA;21/12/2020;484,97;10
RO;26300567;1;AC ITAPUÃ DO OESTE;21/12/2020;455,25;10
RO;26300583;1;AC BURITIS;21/12/2020;488,55;10
RO;26300605;1;AC SAO FELIPE DO OESTE;21/12/2020;116,25;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;21/12/2020;290,83;10
RO;26300621;1;AC CAMPO NOVO;21/12/2020;179,53;10
RO;26300630;1;AC SHOPPING CIDADÃO;21/12/2020;203,27;10
RO;26300664;1;AC NOVA UNIÃO;21/12/2020;373,42;500
RO;26300672;1;AC ALTO PARAISO;21/12/2020;102,7;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;21/12/2020;286,75;10
RO;26300699;1;AC THEOBROMA;21/12/2020;420,67;10
RO;26300702;1;AC VALE DO PARAISO;21/12/2020;376,5;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;21/12/2020;265,2;10
RO;26300729;1;AC MINISTRO ANDREAZZA;21/12/2020;318,54;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;21/12/2020;255,41;500
RO;26300753;1;AC MONTE NEGRO;21/12/2020;314,61;10
RO;26300761;1;AC PARECIS;21/12/2020;166,88;10
RO;26300770;1;AC VILA EXTREMA;21/12/2020;374,02;10
RO;26300788;1;AC PIMENTEIRAS;21/12/2020;311,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;21/12/2020;170,69;10
RO;26300869;1;AC RIO CRESPO;21/12/2020;389,56;10
RO;26300877;1;AC TEIXEIROPOLIS;21/12/2020;439,14;10
RO;26300885;1;AC VALE DO ANARY;21/12/2020;407,37;10
RO;26300893;1;AC CUJUBIM;21/12/2020;466,66;10
RO;26300907;1;AC CACAULANDIA;21/12/2020;366,77;10
RO;60167;1;AC JACI PARANA;22/12/2020;155,02;10
RO;60680;1;AC TARILANDIA;22/12/2020;459;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;22/12/2020;1410,23;10
RO;26300028;1;AC SAO SEBASTIAO;22/12/2020;492,01;10
RO;26300036;1;AC ARIQUEMES;22/12/2020;866,65;10
RO;26300044;1;AC GUAJARA MIRIM;22/12/2020;327,16;10
RO;26300061;1;AC CACOAL;22/12/2020;1293,61;10
RO;26300087;1;AC JI-PARANA;22/12/2020;626,11;3000
RO;26300109;1;AC VILHENA;22/12/2020;743,27;10
RO;26300184;1;AC PIMENTA BUENO;22/12/2020;395,58;10
RO;26300192;1;AC OURO PRETO DO OESTE;22/12/2020;805,73;1500
RO;26300206;1;AC JARU;22/12/2020;273,45;10
RO;26300214;1;AC ESPIGAO DO OESTE;22/12/2020;533,74;800
RO;26300222;1;AC PRESIDENTE MEDICI;22/12/2020;328,35;700
RO;26300281;1;AC COSTA MARQUES;22/12/2020;337,3;10
RO;26300290;1;AC COLORADO DO OESTE;22/12/2020;12,42;10
RO;26300311;1;AC ROLIM DE MOURA;22/12/2020;271,48;10
RO;26300320;1;AC CEREJEIRAS;22/12/2020;325,56;10
RO;26300362;1;AC ALVORADA DO OESTE;22/12/2020;358,05;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;22/12/2020;383,5;1000
RO;26300389;1;AC MACHADINHO;22/12/2020;424,14;10
RO;26300397;1;AC NOVA BRASILANDIA;22/12/2020;366,67;10
RO;26300401;1;AC NOVA MAMORE;22/12/2020;335,57;10
RO;26300419;1;AC CABIXI;22/12/2020;435,43;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;22/12/2020;228,79;500
RO;26300435;1;AC SANTA LUZIA;22/12/2020;220,46;10
RO;26300443;1;AC CANDEIAS;22/12/2020;485,72;10
RO;26300460;1;AC JATUARANA;22/12/2020;1846,97;10
RO;26300478;1;AC TANCREDO NEVES;22/12/2020;766,97;10
RO;26300516;1;AC CORUMBIARA;22/12/2020;474,38;10
RO;26300524;1;AC CASTANHEIRA;22/12/2020;401,5;10
RO;26300532;1;AC MIRANTE DA SERRA;22/12/2020;338,84;10
RO;26300541;1;AC SERINGUEIRAS;22/12/2020;460,84;10
RO;26300559;1;AC URUPA;22/12/2020;413,4;10
RO;26300567;1;AC ITAPUÃ DO OESTE;22/12/2020;440,91;10
RO;26300583;1;AC BURITIS;22/12/2020;496,34;10
RO;26300591;1;AC CHUPINGUAIA;22/12/2020;322,27;10
RO;26300605;1;AC SAO FELIPE DO OESTE;22/12/2020;153,4;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;22/12/2020;397,13;10
RO;26300621;1;AC CAMPO NOVO;22/12/2020;191,53;10
RO;26300630;1;AC SHOPPING CIDADÃO;22/12/2020;597,07;10
RO;26300664;1;AC NOVA UNIÃO;22/12/2020;407,17;500
RO;26300672;1;AC ALTO PARAISO;22/12/2020;177,16;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;22/12/2020;314,3;10
RO;26300699;1;AC THEOBROMA;22/12/2020;907,66;10
RO;26300702;1;AC VALE DO PARAISO;22/12/2020;52,75;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;22/12/2020;271,21;10
RO;26300729;1;AC MINISTRO ANDREAZZA;22/12/2020;342,54;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;22/12/2020;354,38;500
RO;26300753;1;AC MONTE NEGRO;22/12/2020;159,72;10
RO;26300761;1;AC PARECIS;22/12/2020;208,88;10
RO;26300770;1;AC VILA EXTREMA;22/12/2020;390,18;10
RO;26300788;1;AC PIMENTEIRAS;22/12/2020;361,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;22/12/2020;182,69;10
RO;26300869;1;AC RIO CRESPO;22/12/2020;389,56;10
RO;26300877;1;AC TEIXEIROPOLIS;22/12/2020;335,58;10
RO;26300885;1;AC VALE DO ANARY;22/12/2020;559,45;10
RO;26300893;1;AC CUJUBIM;22/12/2020;444,24;10
RO;26300907;1;AC CACAULANDIA;22/12/2020;382,32;10
RO;60167;1;AC JACI PARANA;23/12/2020;89,56;10
RO;60680;1;AC TARILANDIA;23/12/2020;359;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;23/12/2020;600,23;10
RO;26300028;1;AC SAO SEBASTIAO;23/12/2020;474,87;10
RO;26300036;1;AC ARIQUEMES;23/12/2020;1332,9;10
RO;26300044;1;AC GUAJARA MIRIM;23/12/2020;316,71;10
RO;26300061;1;AC CACOAL;23/12/2020;1286,23;10
RO;26300087;1;AC JI-PARANA;23/12/2020;650,41;3000
RO;26300109;1;AC VILHENA;23/12/2020;794,29;10
RO;26300184;1;AC PIMENTA BUENO;23/12/2020;367,2;10
RO;26300192;1;AC OURO PRETO DO OESTE;23/12/2020;899,08;1500
RO;26300206;1;AC JARU;23/12/2020;284,31;10
RO;26300214;1;AC ESPIGAO DO OESTE;23/12/2020;144,54;800
RO;26300222;1;AC PRESIDENTE MEDICI;23/12/2020;433,89;700
RO;26300281;1;AC COSTA MARQUES;23/12/2020;253,74;10
RO;26300290;1;AC COLORADO DO OESTE;23/12/2020;77,53;10
RO;26300311;1;AC ROLIM DE MOURA;23/12/2020;237,76;10
RO;26300320;1;AC CEREJEIRAS;23/12/2020;374,36;10
RO;26300362;1;AC ALVORADA DO OESTE;23/12/2020;446,56;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;23/12/2020;337,52;1000
RO;26300389;1;AC MACHADINHO;23/12/2020;368,88;10
RO;26300397;1;AC NOVA BRASILANDIA;23/12/2020;362,9;10
RO;26300401;1;AC NOVA MAMORE;23/12/2020;396,57;10
RO;26300419;1;AC CABIXI;23/12/2020;193,12;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;23/12/2020;351,33;500
RO;26300435;1;AC SANTA LUZIA;23/12/2020;269,76;10
RO;26300443;1;AC CANDEIAS;23/12/2020;336,59;10
RO;26300460;1;AC JATUARANA;23/12/2020;753,85;10
RO;26300478;1;AC TANCREDO NEVES;23/12/2020;1166,56;10
RO;26300516;1;AC CORUMBIARA;23/12/2020;144,74;10
RO;26300524;1;AC CASTANHEIRA;23/12/2020;40,5;10
RO;26300532;1;AC MIRANTE DA SERRA;23/12/2020;249,82;10
RO;26300541;1;AC SERINGUEIRAS;23/12/2020;767,94;10
RO;26300559;1;AC URUPA;23/12/2020;424,19;10
RO;26300583;1;AC BURITIS;23/12/2020;493,94;10
RO;26300591;1;AC CHUPINGUAIA;23/12/2020;358,42;10
RO;26300605;1;AC SAO FELIPE DO OESTE;23/12/2020;199,75;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;23/12/2020;475,24;10
RO;26300630;1;AC SHOPPING CIDADÃO;23/12/2020;164,81;10
RO;26300664;1;AC NOVA UNIÃO;23/12/2020;267,13;500
RO;26300672;1;AC ALTO PARAISO;23/12/2020;29,06;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;23/12/2020;351,5;10
RO;26300699;1;AC THEOBROMA;23/12/2020;265,94;10
RO;26300702;1;AC VALE DO PARAISO;23/12/2020;100,25;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;23/12/2020;427,41;10
RO;26300729;1;AC MINISTRO ANDREAZZA;23/12/2020;115,49;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;23/12/2020;43,57;500
RO;26300753;1;AC MONTE NEGRO;23/12/2020;165,67;10
RO;26300761;1;AC PARECIS;23/12/2020;209,43;10
RO;26300770;1;AC VILA EXTREMA;23/12/2020;194,73;10
RO;26300788;1;AC PIMENTEIRAS;23/12/2020;373,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;23/12/2020;206,69;10
RO;26300869;1;AC RIO CRESPO;23/12/2020;413,56;10
RO;26300877;1;AC TEIXEIROPOLIS;23/12/2020;333,81;10
RO;26300885;1;AC VALE DO ANARY;23/12/2020;521,24;10
RO;26300893;1;AC CUJUBIM;23/12/2020;475,68;10
RO;26300907;1;AC CACAULANDIA;23/12/2020;418,32;10
RO;60167;1;AC JACI PARANA;24/12/2020;205,66;10
RO;60680;1;AC TARILANDIA;24/12/2020;359;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;24/12/2020;405,74;10
RO;26300028;1;AC SAO SEBASTIAO;24/12/2020;772,09;10
RO;26300036;1;AC ARIQUEMES;24/12/2020;1006,74;10
RO;26300044;1;AC GUAJARA MIRIM;24/12/2020;290,17;10
RO;26300061;1;AC CACOAL;24/12/2020;1374,12;10
RO;26300087;1;AC JI-PARANA;24/12/2020;289,39;3000
RO;26300109;1;AC VILHENA;24/12/2020;1147,49;10
RO;26300184;1;AC PIMENTA BUENO;24/12/2020;437,6;10
RO;26300192;1;AC OURO PRETO DO OESTE;24/12/2020;1015,28;1500
RO;26300206;1;AC JARU;24/12/2020;359,31;10
RO;26300214;1;AC ESPIGAO DO OESTE;24/12/2020;331,09;800
RO;26300222;1;AC PRESIDENTE MEDICI;24/12/2020;164,37;700
RO;26300290;1;AC COLORADO DO OESTE;24/12/2020;129,43;10
RO;26300311;1;AC ROLIM DE MOURA;24/12/2020;166,4;10
RO;26300320;1;AC CEREJEIRAS;24/12/2020;430,41;10
RO;26300362;1;AC ALVORADA DO OESTE;24/12/2020;255,86;10
RO;26300371;1;AC ALTA FLORESTA DO OESTE;24/12/2020;351,52;1000
RO;26300389;1;AC MACHADINHO;24/12/2020;722,82;10
RO;26300397;1;AC NOVA BRASILANDIA;24/12/2020;362,9;10
RO;26300401;1;AC NOVA MAMORE;24/12/2020;455,75;10
RO;26300419;1;AC CABIXI;24/12/2020;201,27;10
RO;26300427;1;AC SAO MIGUEL DO GUAPORE;24/12/2020;379,33;500
RO;26300435;1;AC SANTA LUZIA;24/12/2020;281,76;10
RO;26300443;1;AC CANDEIAS;24/12/2020;242,89;10
RO;26300460;1;AC JATUARANA;24/12/2020;846,8;10
RO;26300478;1;AC TANCREDO NEVES;24/12/2020;1407,48;10
RO;26300516;1;AC CORUMBIARA;24/12/2020;144,74;10
RO;26300524;1;AC CASTANHEIRA;24/12/2020;40,5;10
RO;26300532;1;AC MIRANTE DA SERRA;24/12/2020;370,92;10
RO;26300541;1;AC SERINGUEIRAS;24/12/2020;1001,28;10
RO;26300559;1;AC URUPA;24/12/2020;328;10
RO;26300567;1;AC ITAPUÃ DO OESTE;24/12/2020;440,91;10
RO;26300583;1;AC BURITIS;24/12/2020;763,99;10
RO;26300591;1;AC CHUPINGUAIA;24/12/2020;440,42;10
RO;26300605;1;AC SAO FELIPE DO OESTE;24/12/2020;223,75;10
RO;26300613;1;AC SAO FRANCISCO DO GUAPORE;24/12/2020;419,92;10
RO;26300664;1;AC NOVA UNIÃO;24/12/2020;272,13;500
RO;26300672;1;AC ALTO PARAISO;24/12/2020;87,76;10
RO;26300681;1;AC GOVERNADOR JORGE TEIXEIRA;24/12/2020;351,5;10
RO;26300699;1;AC THEOBROMA;24/12/2020;281,49;10
RO;26300702;1;AC VALE DO PARAISO;24/12/2020;117,25;10
RO;26300711;1;AC NOVO HORIZONTE DO OESTE;24/12/2020;430,26;10
RO;26300729;1;AC MINISTRO ANDREAZZA;24/12/2020;132,49;10
RO;26300745;1;AC ALTO ALEGRE DOS PARECIS;24/12/2020;69,29;500
RO;26300753;1;AC MONTE NEGRO;24/12/2020;190,37;10
RO;26300761;1;AC PARECIS;24/12/2020;209,43;10
RO;26300770;1;AC VILA EXTREMA;24/12/2020;194,73;10
RO;26300788;1;AC PIMENTEIRAS;24/12/2020;85,02;10
RO;26300796;1;AC PRIMAVERA  DE RONDONIA;24/12/2020;206,69;10
RO;26300869;1;AC RIO CRESPO;24/12/2020;413,56;10
RO;26300877;1;AC TEIXEIROPOLIS;24/12/2020;333,81;10
RO;26300885;1;AC VALE DO ANARY;24/12/2020;338,94;10
RO;26300893;1;AC CUJUBIM;24/12/2020;475,68;10
RO;26300907;1;AC CACAULANDIA;24/12/2020;438,98;10
RO;26300028;1;AC SAO SEBASTIAO;26/12/2020;811,99;10
RO;26300885;1;AC VALE DO ANARY;27/12/2020;338,94;10
RO;60167;1;AC JACI PARANA;28/12/2020;230,47;10
RO;60680;1;AC TARILANDIA;28/12/2020;337,41;10
RO;26300010;1;AC CENTRAL DE PORTO VELHO;28/12/2020;551,44;10
RO;26300028;1;AC SAO SEBASTIAO;28/12/2020;604,97;10
RO;26300036;1;AC ARIQUEMES;28/12/2020;1055,48;10
RO;26300044;1;AC GUAJARA MIRIM;28/12/2020;771,67;10
RO;26300061;1;AC CACOAL;28/12/2020;1351,39;10
RO;26300087;1;AC JI-PARANA;28/12/2020;315,37;3000
RO;26300109;1;AC VILHENA;28/12/2020;703,96;10
RO;26300192;1;AC OURO PRETO DO OESTE;28/12/2020;968,22;1500
RO;26300206;1;AC JARU;28/12/2020;305,49;10
RO;26300214;1;AC ESPIGAO DO OESTE;28/12/2020;137,52;800
