DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
PA;28300271;1;AC MELGACO;25/11/2020;170,04;10
PA;28300289;2;AC CONCEICAO DO ARAGUAIA;25/11/2020;387,79;10
PA;28300297;1;AC MUANA;25/11/2020;245,24;10
PA;28300301;1;AC PONTA DE PEDRAS;25/11/2020;296,38;10
PA;28300327;1;AC CURUCA;25/11/2020;304,36;10
PA;28300335;1;AC SALVATERRA;25/11/2020;106,71;10
PA;28300343;1;AC SAO SEBASTIAO DA BOA VISTA;25/11/2020;603,77;10
PA;28300351;1;AC ACARA;25/11/2020;437,61;500
PA;28300360;1;AC AUGUSTO CORREA;25/11/2020;241,88;500
PA;28300378;1;AC BONITO;25/11/2020;503,6;500
PA;28300386;2;AC ITAITUBA;25/11/2020;1326,46;10
PA;28300394;1;AC IGARAPE ACU;25/11/2020;724,46;500
PA;28300416;2;AC MARABA;25/11/2020;2446,97;10
PA;28300424;1;AC MARACANA;25/11/2020;495,27;500
PA;28300432;1;AC MARAPANIM;25/11/2020;0;500
PA;28300441;1;AC COLARES;25/11/2020;416,76;10
PA;28300459;1;AC TAILANDIA;25/11/2020;269,32;10
PA;28300475;1;AC MOCAJUBA;25/11/2020;499,95;10
PA;28300483;1;AC INHANGAPI;25/11/2020;355,58;10
PA;28300491;2;AC MONTE ALEGRE;25/11/2020;573,11;10
PA;28300505;1;AC MOSQUEIRO;25/11/2020;403,95;10
PA;28300513;1;AC IRITUIA;25/11/2020;230,6;500
PA;28300521;1;AC MAE DO RIO;25/11/2020;565,93;200
PA;28300530;2;AC OBIDOS;25/11/2020;185,14;10
PA;28300548;1;AC AURORA DO PARA;25/11/2020;145,93;10
PA;28300556;1;AC MAGALHAES BARATA;25/11/2020;153,05;10
PA;28300564;1;AC NOVA TIMBOTEUA;25/11/2020;370,94;500
PA;28300572;1;AC ICOARACI;25/11/2020;1357,4;10
PA;28300581;1;AC PEIXE BOI;25/11/2020;192,2;10
PA;28300599;1;AC PRIMAVERA;25/11/2020;130,16;500
PA;28300602;1;AC SANTA ISABEL DO PARA;25/11/2020;487,71;10
PA;28300611;2;AC JACAREACANGA;25/11/2020;3927,11;10
PA;28300629;1;AC SALINOPOLIS;25/11/2020;348,67;10
PA;28300637;1;AC SANTA MARIA DO PARA;25/11/2020;279,64;10
PA;28300645;1;AC SANTAREM NOVO;25/11/2020;0;10
PA;28300653;2;AC SANTAREM;25/11/2020;3933,4;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;25/11/2020;166,93;10
PA;28300688;2;AC PARAUAPEBAS;25/11/2020;1905,15;10
PA;28300696;1;AC TERRA FIRME;25/11/2020;1122,56;10
PA;28300700;1;AC SAO CAETANO DE ODIVELAS;25/11/2020;488,39;500
PA;28300718;1;AC SOURE;25/11/2020;290,52;10
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;25/11/2020;285,31;10
PA;28300734;1;AC TOME ACU;25/11/2020;435,1;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;25/11/2020;131,67;10
PA;28300769;1;AC SAO MIGUEL DO GUAMA;25/11/2020;286,72;500
PA;28300777;1;AC VIGIA;25/11/2020;166,31;500
PA;28300785;1;AC VISEU;25/11/2020;864,4;10
PA;28300793;2;AC BELTERRA;25/11/2020;224,57;300
PA;28300807;1;AC SÃO JOÃO DA PONTA;25/11/2020;0;10
PA;28300815;1;AC BAGRE;25/11/2020;42,36;10
PA;28300823;2;AC REDENCAO;25/11/2020;6932,23;10
PA;28300831;2;AC JACUNDA;25/11/2020;109,59;10
PA;28300840;1;AC IPIXUNA DO PARA;25/11/2020;0;500
PA;28300858;1;AC MOJU;25/11/2020;219,65;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;25/11/2020;737,13;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;25/11/2020;463,12;10
PA;28300882;2;AC ITUPIRANGA;25/11/2020;357,71;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;25/11/2020;706,43;10
PA;28300904;2;AC BRASIL NOVO;25/11/2020;480,24;10
PA;28300912;1;AC QUATIPURU;25/11/2020;316,16;10
PA;28300921;2;AC ABEL FIGUEIREDO;25/11/2020;239,4;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;25/11/2020;108,21;10
PA;28300947;1;AC CAPITAO POCO;25/11/2020;327,96;500
PA;28300963;1;AC PARAGOMINAS;25/11/2020;752,58;10
PA;28300971;1;AC CABANAGEM;25/11/2020;1455,37;700
PA;28300980;2;AC GURUPA;25/11/2020;0;10
PA;28300998;1;AC NAZARE;25/11/2020;1264,46;10
PA;28301013;1;AC TELEGRAFO SEM FIO;25/11/2020;3193,18;10
PA;28301021;2;AC PORTO DE MOZ;25/11/2020;1103,1;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;25/11/2020;505,3;10
PA;28301048;2;AC AVEIRO;25/11/2020;307,37;10
PA;28301056;2;AC RUROPOLIS;25/11/2020;172,67;10
PA;28301064;2;AC FARO;25/11/2020;119,19;10
PA;28301072;2;AC TERRA SANTA;25/11/2020;502,36;10
PA;28301081;2;AC JURUTI;25/11/2020;550,92;10
PA;28301099;2;AC ORIXIMINA;25/11/2020;496,74;10
PA;28301102;2;AC MOJUI DOS CAMPOS;25/11/2020;450,34;10
PA;28301111;1;AC BUJARU;25/11/2020;485,15;500
PA;28301129;2;AC PRAINHA;25/11/2020;490,56;10
PA;28301137;2;AC RONDON DO PARA;25/11/2020;215,77;700
PA;28301145;2;AC CASTELO DOS SONHOS;25/11/2020;169,05;10
PA;28301153;1;AC OUREM;25/11/2020;236,05;500
PA;28301200;1;AC LIMOEIRO DO AJURU;25/11/2020;339,3;10
PA;28301218;1;AC OEIRAS DO PARA;25/11/2020;975,7;10
PA;28301226;1;AC SANTA CRUZ DO ARARI;25/11/2020;253,75;10
PA;28301242;1;AC PEDREIRA;25/11/2020;1527,84;1000
PA;28301269;2;AC PORTO TROMBETAS;25/11/2020;185,52;10
PA;28301285;2;AC SAO FELIX DO XINGU;25/11/2020;651,37;10
PA;28301293;2;AC MONTE DOURADO;25/11/2020;1493,74;10
PA;28301315;2;AC CURUA;25/11/2020;400,76;10
PA;28301366;2;AC RIO MARIA;25/11/2020;263,67;500
PA;28301412;2;AC FLORESTA DO ARAGUAIA;25/11/2020;684,25;10
PA;28301421;2;AC ANAPU;25/11/2020;815,25;10
PA;28301439;2;AC CARAJAS;25/11/2020;275,47;10
PA;28301447;2;AC XINGUARA;25/11/2020;1081,05;10
PA;28301455;2;AC TUCUMA;25/11/2020;635,27;10
PA;28301471;2;AC URUARA;25/11/2020;650,75;10
PA;28301480;2;AC SANTA MARIA DAS BARREIRAS;25/11/2020;395,15;10
PA;28301498;1;AC VILA DOS CABANOS;25/11/2020;688,16;10
PA;28301501;2;AC DOM ELISEU;25/11/2020;165,44;10
PA;28301510;2;AC CURIONOPOLIS;25/11/2020;262,31;10
PA;28301528;2;AC OURILANDIA DO NORTE;25/11/2020;287,06;10
PA;28301536;1;AC SAO JOAO DE PIRABAS;25/11/2020;193,82;10
PA;28301544;2;AC PACAJA;25/11/2020;499,81;10
PA;28301552;1;AC CONCORDIA DO PARA;25/11/2020;330,87;10
PA;28301561;2;AC SAO GERALDO DO ARAGUAIA;25/11/2020;197,13;10
PA;28301579;2;AC MEDICILANDIA;25/11/2020;108,39;10
PA;28301587;1;AC GARRAFAO DO NORTE;25/11/2020;409,5;10
PA;28301617;2;AC BREJO GRANDE DO ARAGUAIA;25/11/2020;86;10
PA;28301625;2;AC BOM JESUS DO TOCANTINS;25/11/2020;142,31;10
PA;28301676;1;AC NOVA ESPERANCA DO PIRIA;25/11/2020;331,53;500
PA;28301684;1;AC SANTA LUZIA DO PARA;25/11/2020;227,58;10
PA;28301692;1;AC TERRA ALTA;25/11/2020;313,57;500
PA;28301706;1;AC ULIANOPOLIS;25/11/2020;89,19;10
PA;28301714;2;AC AGUA AZUL DO NORTE;25/11/2020;329;500
PA;28301722;2;AC BREU BRANCO;25/11/2020;1901,03;10
PA;28301731;2;AC CUMARU DO NORTE;25/11/2020;433,7;10
PA;28301749;2;AC ELDORADO DOS CARAJAS;25/11/2020;710,37;10
PA;28301757;2;AC GOIANESIA DO PARA;25/11/2020;460,58;500
PA;28301765;2;AC NOVO REPARTIMENTO;25/11/2020;3,91;10
PA;28301773;2;AC PALESTINA DO PARA;25/11/2020;511,57;10
PA;28301781;2;AC PAU D ARCO;25/11/2020;341,74;500
PA;28301803;2;AC NOVO PROGRESSO;25/11/2020;395,97;10
PA;28301811;2;AC TRAIRAO;25/11/2020;246,85;10
PA;28301820;2;AC VITORIA DO XINGU;25/11/2020;490,08;10
PA;28301889;2;AC NOVA IPIXUNA;25/11/2020;109,29;10
PA;28301901;1;AC TRACUATEUA;25/11/2020;400,55;10
PA;28301919;2;AC PLACAS;25/11/2020;796,52;10
PA;28301935;2;AC CANAA DOS CARAJAS;25/11/2020;1519,12;10
PA;28301960;1;AC CACHOEIRA DO PIRIÁ;25/11/2020;1955,73;500
PA;28301978;2;AC BANNACH;25/11/2020;441,05;10
PA;28301986;1;AC OUTEIRO;25/11/2020;465,1;10
PA;61301;2;AC BAIRRO DA PAZ;26/11/2020;1591,24;10
PA;61467;2;AC MORADA NOVA;26/11/2020;122,96;10
PA;234842;1;AC AMERICANO;26/11/2020;0;10
PA;236856;1;AC CIDADE NOVA VI;26/11/2020;5040,67;3500
PA;423880;2;AC ITACAIUNAS;26/11/2020;875,74;300
PA;424713;1;AC CASTANHEIRA;26/11/2020;2430,12;300
PA;28300017;1;AC CENTRAL DE BELEM;26/11/2020;8075,95;10
PA;28300025;1;AC ABAETETUBA;26/11/2020;3970,31;10
PA;28300033;1;AC ANANINDEUA;26/11/2020;209,66;500
PA;28300041;1;AC MARITUBA;26/11/2020;607;10
PA;28300050;2;AC TUCURUI;26/11/2020;1255,7;10
PA;28300068;2;AC ALENQUER;26/11/2020;1649,56;10
PA;28300076;2;AC ALMEIRIM;26/11/2020;157,31;10
PA;28300084;2;AC ALTAMIRA;26/11/2020;504,75;300000
PA;28300122;1;AC AFUA;26/11/2020;1040,35;500
PA;28300131;1;AC ANAJAS;26/11/2020;355,88;10
PA;28300149;1;AC BAIAO;26/11/2020;499,64;10
PA;28300157;1;AC BENEVIDES;26/11/2020;1661,77;500
PA;28300173;1;AC BREVES;26/11/2020;618,8;10
PA;28300181;1;AC BRAGANCA;26/11/2020;538,72;10
PA;28300190;1;AC CHAVES;26/11/2020;1818,04;500
PA;28300203;1;AC CURRALINHO;26/11/2020;320,57;10
PA;28300211;1;AC CACHOEIRA DO ARARI;26/11/2020;701,56;10
PA;28300220;1;AC BARCARENA;26/11/2020;229,1;10
PA;28300238;1;AC CAMETA;26/11/2020;77,39;10
PA;28300246;1;AC CAPANEMA;26/11/2020;656,44;10
PA;28300254;1;AC CASTANHAL;26/11/2020;1622,97;10
PA;28300262;1;AC IGARAPE MIRI;26/11/2020;318,42;10
PA;28300271;1;AC MELGACO;26/11/2020;170,04;10
PA;28300289;2;AC CONCEICAO DO ARAGUAIA;26/11/2020;369,33;10
PA;28300297;1;AC MUANA;26/11/2020;17,89;10
PA;28300301;1;AC PONTA DE PEDRAS;26/11/2020;350,58;10
PA;28300319;1;AC PORTEL;26/11/2020;0;10
PA;28300327;1;AC CURUCA;26/11/2020;321,41;10
PA;28300335;1;AC SALVATERRA;26/11/2020;92,46;10
PA;28300343;1;AC SAO SEBASTIAO DA BOA VISTA;26/11/2020;340,97;10
PA;28300351;1;AC ACARA;26/11/2020;659,27;500
PA;28300360;1;AC AUGUSTO CORREA;26/11/2020;444,88;500
PA;28300378;1;AC BONITO;26/11/2020;486,12;500
PA;28300386;2;AC ITAITUBA;26/11/2020;1099,45;10
PA;28300394;1;AC IGARAPE ACU;26/11/2020;646,36;500
PA;28300416;2;AC MARABA;26/11/2020;2712,9;10
PA;28300424;1;AC MARACANA;26/11/2020;498,18;500
PA;28300432;1;AC MARAPANIM;26/11/2020;0;500
PA;28300441;1;AC COLARES;26/11/2020;423,76;10
PA;28300459;1;AC TAILANDIA;26/11/2020;244,82;10
PA;28300475;1;AC MOCAJUBA;26/11/2020;436,15;10
PA;28300483;1;AC INHANGAPI;26/11/2020;393,58;10
PA;28300491;2;AC MONTE ALEGRE;26/11/2020;749,61;10
PA;28300505;1;AC MOSQUEIRO;26/11/2020;277,9;10
PA;28300513;1;AC IRITUIA;26/11/2020;230,6;500
PA;28300521;1;AC MAE DO RIO;26/11/2020;217,57;200
PA;28300530;2;AC OBIDOS;26/11/2020;266,42;10
PA;28300548;1;AC AURORA DO PARA;26/11/2020;283,28;10
PA;28300556;1;AC MAGALHAES BARATA;26/11/2020;184,56;10
PA;28300564;1;AC NOVA TIMBOTEUA;26/11/2020;529,89;500
PA;28300572;1;AC ICOARACI;26/11/2020;1058,27;10
PA;28300581;1;AC PEIXE BOI;26/11/2020;192,2;10
PA;28300599;1;AC PRIMAVERA;26/11/2020;161,26;500
PA;28300602;1;AC SANTA ISABEL DO PARA;26/11/2020;3427,52;10
PA;28300611;2;AC JACAREACANGA;26/11/2020;4105,35;10
PA;28300629;1;AC SALINOPOLIS;26/11/2020;496,33;10
PA;28300637;1;AC SANTA MARIA DO PARA;26/11/2020;526,53;10
PA;28300645;1;AC SANTAREM NOVO;26/11/2020;0;10
PA;28300653;2;AC SANTAREM;26/11/2020;2806,57;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;26/11/2020;191,12;10
PA;28300688;2;AC PARAUAPEBAS;26/11/2020;1778,83;10
PA;28300696;1;AC TERRA FIRME;26/11/2020;741,34;10
PA;28300700;1;AC SAO CAETANO DE ODIVELAS;26/11/2020;704,89;500
PA;28300718;1;AC SOURE;26/11/2020;57,57;10
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;26/11/2020;469,57;10
PA;28300734;1;AC TOME ACU;26/11/2020;389,16;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;26/11/2020;296,67;10
PA;28300769;1;AC SAO MIGUEL DO GUAMA;26/11/2020;502,02;500
PA;28300777;1;AC VIGIA;26/11/2020;115;500
PA;28300785;1;AC VISEU;26/11/2020;1091,7;10
PA;28300793;2;AC BELTERRA;26/11/2020;314,11;300
PA;28300807;1;AC SÃO JOÃO DA PONTA;26/11/2020;0;10
PA;28300815;1;AC BAGRE;26/11/2020;56,36;10
PA;28300823;2;AC REDENCAO;26/11/2020;9157,62;10
PA;28300831;2;AC JACUNDA;26/11/2020;468,93;10
PA;28300840;1;AC IPIXUNA DO PARA;26/11/2020;0;500
PA;28300858;1;AC MOJU;26/11/2020;153,94;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;26/11/2020;25,4;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;26/11/2020;478,82;10
PA;28300882;2;AC ITUPIRANGA;26/11/2020;369,07;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;26/11/2020;748,57;10
PA;28300904;2;AC BRASIL NOVO;26/11/2020;124,43;10
PA;28300912;1;AC QUATIPURU;26/11/2020;259,98;10
PA;28300921;2;AC ABEL FIGUEIREDO;26/11/2020;292,4;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;26/11/2020;43,21;10
PA;28300947;1;AC CAPITAO POCO;26/11/2020;357,92;500
PA;28300963;1;AC PARAGOMINAS;26/11/2020;731,05;10
PA;28300971;1;AC CABANAGEM;26/11/2020;2207,87;700
PA;28300980;2;AC GURUPA;26/11/2020;28;10
PA;28300998;1;AC NAZARE;26/11/2020;1158,75;10
PA;28301013;1;AC TELEGRAFO SEM FIO;26/11/2020;3012,41;10
PA;28301021;2;AC PORTO DE MOZ;26/11/2020;257,1;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;26/11/2020;621,58;10
PA;28301048;2;AC AVEIRO;26/11/2020;351,97;10
PA;28301056;2;AC RUROPOLIS;26/11/2020;340,72;10
PA;28301064;2;AC FARO;26/11/2020;301,4;10
PA;28301072;2;AC TERRA SANTA;26/11/2020;663,35;10
PA;28301081;2;AC JURUTI;26/11/2020;931,14;10
PA;28301099;2;AC ORIXIMINA;26/11/2020;538,93;10
PA;28301102;2;AC MOJUI DOS CAMPOS;26/11/2020;355,82;10
PA;28301111;1;AC BUJARU;26/11/2020;485,15;500
PA;28301129;2;AC PRAINHA;26/11/2020;0;10
PA;28301137;2;AC RONDON DO PARA;26/11/2020;337,07;700
PA;28301145;2;AC CASTELO DOS SONHOS;26/11/2020;185,66;10
PA;28301153;1;AC OUREM;26/11/2020;223,23;500
PA;28301200;1;AC LIMOEIRO DO AJURU;26/11/2020;16,3;10
PA;28301218;1;AC OEIRAS DO PARA;26/11/2020;244,6;10
PA;28301226;1;AC SANTA CRUZ DO ARARI;26/11/2020;253,75;10
PA;28301242;1;AC PEDREIRA;26/11/2020;1867,95;1000
PA;28301269;2;AC PORTO TROMBETAS;26/11/2020;153,02;10
PA;28301285;2;AC SAO FELIX DO XINGU;26/11/2020;677,06;10
PA;28301293;2;AC MONTE DOURADO;26/11/2020;1357,66;10
PA;28301315;2;AC CURUA;26/11/2020;486,92;10
PA;28301366;2;AC RIO MARIA;26/11/2020;459,12;500
PA;28301412;2;AC FLORESTA DO ARAGUAIA;26/11/2020;1267,7;10
PA;28301421;2;AC ANAPU;26/11/2020;1015,45;10
PA;28301439;2;AC CARAJAS;26/11/2020;453,77;10
PA;28301447;2;AC XINGUARA;26/11/2020;976,04;10
PA;28301455;2;AC TUCUMA;26/11/2020;549,47;10
PA;28301471;2;AC URUARA;26/11/2020;402,2;10
PA;28301480;2;AC SANTA MARIA DAS BARREIRAS;26/11/2020;385,35;10
PA;28301498;1;AC VILA DOS CABANOS;26/11/2020;541,69;10
PA;28301501;2;AC DOM ELISEU;26/11/2020;438,79;10
PA;28301510;2;AC CURIONOPOLIS;26/11/2020;312,15;10
PA;28301528;2;AC OURILANDIA DO NORTE;26/11/2020;269,9;10
PA;28301536;1;AC SAO JOAO DE PIRABAS;26/11/2020;226,82;10
PA;28301544;2;AC PACAJA;26/11/2020;371,51;10
PA;28301552;1;AC CONCORDIA DO PARA;26/11/2020;724,86;10
PA;28301561;2;AC SAO GERALDO DO ARAGUAIA;26/11/2020;390,13;10
PA;28301579;2;AC MEDICILANDIA;26/11/2020;151,56;10
PA;28301587;1;AC GARRAFAO DO NORTE;26/11/2020;210,8;10
PA;28301617;2;AC BREJO GRANDE DO ARAGUAIA;26/11/2020;163;10
PA;28301625;2;AC BOM JESUS DO TOCANTINS;26/11/2020;189,77;10
PA;28301668;1;AC SANTA BARBARA DO PARA;26/11/2020;310,96;10
PA;28301676;1;AC NOVA ESPERANCA DO PIRIA;26/11/2020;474,37;500
PA;28301684;1;AC SANTA LUZIA DO PARA;26/11/2020;308,68;10
PA;28301692;1;AC TERRA ALTA;26/11/2020;233,28;500
PA;28301714;2;AC AGUA AZUL DO NORTE;26/11/2020;466,54;500
PA;28301722;2;AC BREU BRANCO;26/11/2020;766,63;10
PA;28301731;2;AC CUMARU DO NORTE;26/11/2020;489,5;10
PA;28301749;2;AC ELDORADO DOS CARAJAS;26/11/2020;1129,03;10
PA;28301757;2;AC GOIANESIA DO PARA;26/11/2020;445,24;500
PA;28301765;2;AC NOVO REPARTIMENTO;26/11/2020;1045,58;10
PA;28301773;2;AC PALESTINA DO PARA;26/11/2020;530,27;10
PA;28301781;2;AC PAU D ARCO;26/11/2020;98,66;500
PA;28301803;2;AC NOVO PROGRESSO;26/11/2020;589,17;10
PA;28301811;2;AC TRAIRAO;26/11/2020;129,83;10
PA;28301820;2;AC VITORIA DO XINGU;26/11/2020;497,73;10
PA;28301889;2;AC NOVA IPIXUNA;26/11/2020;193,38;10
PA;28301901;1;AC TRACUATEUA;26/11/2020;424,55;10
PA;28301919;2;AC PLACAS;26/11/2020;896,56;10
PA;28301935;2;AC CANAA DOS CARAJAS;26/11/2020;510,08;10
PA;28301960;1;AC CACHOEIRA DO PIRIÁ;26/11/2020;0;500
PA;28301978;2;AC BANNACH;26/11/2020;455,05;10
PA;28301986;1;AC OUTEIRO;26/11/2020;11,66;10
PA;61301;2;AC BAIRRO DA PAZ;27/11/2020;662,93;10
PA;61467;2;AC MORADA NOVA;27/11/2020;172,16;10
PA;234842;1;AC AMERICANO;27/11/2020;0;10
PA;236856;1;AC CIDADE NOVA VI;27/11/2020;6966,09;3500
PA;423880;2;AC ITACAIUNAS;27/11/2020;1628,44;300
PA;424713;1;AC CASTANHEIRA;27/11/2020;3551,72;300
PA;28300017;1;AC CENTRAL DE BELEM;27/11/2020;9405,91;10
PA;28300025;1;AC ABAETETUBA;27/11/2020;1671,78;10
PA;28300033;1;AC ANANINDEUA;27/11/2020;324,38;500
PA;28300041;1;AC MARITUBA;27/11/2020;223,31;10
PA;28300050;2;AC TUCURUI;27/11/2020;1012,94;10
PA;28300068;2;AC ALENQUER;27/11/2020;1746,68;10
PA;28300076;2;AC ALMEIRIM;27/11/2020;411,96;10
PA;28300084;2;AC ALTAMIRA;27/11/2020;605,47;300000
PA;28300122;1;AC AFUA;27/11/2020;1000;500
PA;28300131;1;AC ANAJAS;27/11/2020;477,23;10
PA;28300149;1;AC BAIAO;27/11/2020;202,51;10
PA;28300157;1;AC BENEVIDES;27/11/2020;2595,71;500
PA;28300173;1;AC BREVES;27/11/2020;604,48;10
PA;28300181;1;AC BRAGANCA;27/11/2020;1488,26;10
PA;28300190;1;AC CHAVES;27/11/2020;1837,04;500
PA;28300203;1;AC CURRALINHO;27/11/2020;370,57;10
PA;28300211;1;AC CACHOEIRA DO ARARI;27/11/2020;866,38;10
PA;28300220;1;AC BARCARENA;27/11/2020;189,06;10
PA;28300238;1;AC CAMETA;27/11/2020;164,78;10
PA;28300246;1;AC CAPANEMA;27/11/2020;422,99;10
PA;28300254;1;AC CASTANHAL;27/11/2020;1609,49;10
PA;28300262;1;AC IGARAPE MIRI;27/11/2020;395,87;10
PA;28300271;1;AC MELGACO;27/11/2020;170,04;10
PA;28300289;2;AC CONCEICAO DO ARAGUAIA;27/11/2020;492,92;10
PA;28300297;1;AC MUANA;27/11/2020;118,94;10
PA;28300301;1;AC PONTA DE PEDRAS;27/11/2020;38,38;10
PA;28300319;1;AC PORTEL;27/11/2020;439,95;10
PA;28300327;1;AC CURUCA;27/11/2020;404,61;10
PA;28300335;1;AC SALVATERRA;27/11/2020;120,46;10
PA;28300343;1;AC SAO SEBASTIAO DA BOA VISTA;27/11/2020;404,42;10
PA;28300351;1;AC ACARA;27/11/2020;470,96;500
PA;28300360;1;AC AUGUSTO CORREA;27/11/2020;374,38;500
PA;28300378;1;AC BONITO;27/11/2020;500,12;500
PA;28300386;2;AC ITAITUBA;27/11/2020;1266,56;10
PA;28300394;1;AC IGARAPE ACU;27/11/2020;707,66;500
PA;28300416;2;AC MARABA;27/11/2020;2784;10
PA;28300424;1;AC MARACANA;27/11/2020;309,58;500
PA;28300432;1;AC MARAPANIM;27/11/2020;0;500
PA;28300441;1;AC COLARES;27/11/2020;423,76;10
PA;28300459;1;AC TAILANDIA;27/11/2020;351;10
PA;28300475;1;AC MOCAJUBA;27/11/2020;493,25;10
PA;28300483;1;AC INHANGAPI;27/11/2020;393,58;10
PA;28300491;2;AC MONTE ALEGRE;27/11/2020;234,35;10
PA;28300505;1;AC MOSQUEIRO;27/11/2020;412,98;10
PA;28300513;1;AC IRITUIA;27/11/2020;278,65;500
PA;28300521;1;AC MAE DO RIO;27/11/2020;200,8;200
PA;28300530;2;AC OBIDOS;27/11/2020;608,82;10
PA;28300548;1;AC AURORA DO PARA;27/11/2020;321,33;10
PA;28300556;1;AC MAGALHAES BARATA;27/11/2020;214,56;10
PA;28300564;1;AC NOVA TIMBOTEUA;27/11/2020;5,17;500
PA;28300572;1;AC ICOARACI;27/11/2020;1055,43;10
PA;28300581;1;AC PEIXE BOI;27/11/2020;2,62;10
PA;28300599;1;AC PRIMAVERA;27/11/2020;308,49;500
PA;28300602;1;AC SANTA ISABEL DO PARA;27/11/2020;612,92;10
PA;28300611;2;AC JACAREACANGA;27/11/2020;3850,98;10
PA;28300629;1;AC SALINOPOLIS;27/11/2020;499,41;10
PA;28300637;1;AC SANTA MARIA DO PARA;27/11/2020;212,56;10
PA;28300645;1;AC SANTAREM NOVO;27/11/2020;0;10
PA;28300653;2;AC SANTAREM;27/11/2020;4160,96;10
PA;28300661;1;AC SANTO ANTONIO DO TAUA;27/11/2020;200,52;10
PA;28300688;2;AC PARAUAPEBAS;27/11/2020;1353,34;10
PA;28300696;1;AC TERRA FIRME;27/11/2020;1053,81;10
PA;28300700;1;AC SAO CAETANO DE ODIVELAS;27/11/2020;156,69;500
PA;28300718;1;AC SOURE;27/11/2020;57,57;10
PA;28300726;1;AC SAO DOMINGOS DO CAPIM;27/11/2020;432,57;10
PA;28300734;1;AC TOME ACU;27/11/2020;395,9;10
PA;28300742;1;AC SAO FRANCISCO DO PARA;27/11/2020;524,62;10
PA;28300769;1;AC SAO MIGUEL DO GUAMA;27/11/2020;305,02;500
PA;28300777;1;AC VIGIA;27/11/2020;314,69;500
PA;28300785;1;AC VISEU;27/11/2020;146,85;10
PA;28300793;2;AC BELTERRA;27/11/2020;390,37;300
PA;28300807;1;AC SÃO JOÃO DA PONTA;27/11/2020;0;10
PA;28300815;1;AC BAGRE;27/11/2020;124,36;10
PA;28300823;2;AC REDENCAO;27/11/2020;5882,33;10
PA;28300831;2;AC JACUNDA;27/11/2020;104,39;10
PA;28300840;1;AC IPIXUNA DO PARA;27/11/2020;0;500
PA;28300858;1;AC MOJU;27/11/2020;151,92;500
PA;28300866;2;AC SANTANA DO ARAGUAIA;27/11/2020;345,7;700
PA;28300874;2;AC BARREIRA DOS CAMPOS;27/11/2020;478,82;10
PA;28300882;2;AC ITUPIRANGA;27/11/2020;100,55;10
PA;28300891;2;AC SAO DOMINGOS DO ARAGUAIA;27/11/2020;755,57;10
PA;28300904;2;AC BRASIL NOVO;27/11/2020;261,98;10
PA;28300912;1;AC QUATIPURU;27/11/2020;18,68;10
PA;28300921;2;AC ABEL FIGUEIREDO;27/11/2020;7,8;10
PA;28300939;2;AC SAO JOAO DO ARAGUAIA;27/11/2020;133,21;10
PA;28300947;1;AC CAPITAO POCO;27/11/2020;329,49;500
PA;28300963;1;AC PARAGOMINAS;27/11/2020;644,09;10
PA;28300971;1;AC CABANAGEM;27/11/2020;1388,5;700
PA;28300980;2;AC GURUPA;27/11/2020;158,65;10
PA;28300998;1;AC NAZARE;27/11/2020;1241,02;10
PA;28301013;1;AC TELEGRAFO SEM FIO;27/11/2020;2790;10
PA;28301030;2;AC SENADOR JOSE PORFIRIO;27/11/2020;70,08;10
PA;28301048;2;AC AVEIRO;27/11/2020;10,11;10
PA;28301056;2;AC RUROPOLIS;27/11/2020;124,72;10
PA;28301064;2;AC FARO;27/11/2020;320,4;10
PA;28301072;2;AC TERRA SANTA;27/11/2020;724,25;10
PA;28301081;2;AC JURUTI;27/11/2020;306,49;10
PA;28301099;2;AC ORIXIMINA;27/11/2020;369,98;10
PA;28301102;2;AC MOJUI DOS CAMPOS;27/11/2020;692,31;10
PA;28301111;1;AC BUJARU;27/11/2020;415,64;500
PA;28301129;2;AC PRAINHA;27/11/2020;0;10
PA;28301137;2;AC RONDON DO PARA;27/11/2020;360,12;700
PA;28301145;2;AC CASTELO DOS SONHOS;27/11/2020;391,66;10
PA;28301153;1;AC OUREM;27/11/2020;105,88;500
PA;28301200;1;AC LIMOEIRO DO AJURU;27/11/2020;313,2;10
PA;28301218;1;AC OEIRAS DO PARA;27/11/2020;303,65;10
PA;28301226;1;AC SANTA CRUZ DO ARARI;27/11/2020;162,75;10
