DR;COD_ORGAO;REOP;ORGAO;DT_MOVIMENTO;SALDO_ATUAL;LIMITEVLR_LIMITE_ECT
BSB;10300261;1;AC PLANALTINA - DF;04/12/2020;1655,83;300
BSB;10300287;1;AC GUARA I;04/12/2020;1548,43;300
BSB;10300309;1;AC W3 NORTE 508;04/12/2020;4845,59;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;04/12/2020;4698,06;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;04/12/2020;137,32;300
BSB;10300473;1;AC CENTRAL BRASILIA;04/12/2020;4018,61;300
BSB;10300503;1;AC CEILANDIA CENTRO;04/12/2020;1969,84;300
BSB;10300554;1;AC SENADO FEDERAL;04/12/2020;289,68;300
BSB;10300601;1;AC LAGO SUL;04/12/2020;2766,33;300
BSB;10300635;1;AC SUDOESTE;04/12/2020;2076,13;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;04/12/2020;867,56;300
BSB;10300902;1;AC RECANTO DAS EMAS;04/12/2020;3511,95;300
BSB;10300911;1;AC SUPERIOR TRIBUNAL DE JUSTIÇA;04/12/2020;200,36;300
BSB;10300937;1;AC SAO SEBASTIAO;04/12/2020;159,22;300
BSB;10300953;1;AC BRASILIA SHOPPING;04/12/2020;2191,09;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;04/12/2020;3246,4;300
BSB;10301054;1;AC LAGO NORTE;04/12/2020;3435,68;300
BSB;10301071;1;AC SAMAMBAIA NORTE;04/12/2020;3813,24;300
BSB;10301097;1;AC SANTA MARIA;04/12/2020;700,83;300
BSB;10300058;1;AC SETOR HOTELEIRO SUL;05/12/2020;880,87;300
BSB;10300171;1;AC GAMA;05/12/2020;6723,73;300
BSB;10300180;1;AC SOBRADINHO;05/12/2020;1089,24;300
BSB;10300198;1;AC TAGUATINGA CENTRO;05/12/2020;1983,8;300
BSB;10300309;1;AC W3 NORTE 508;05/12/2020;5235,94;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;05/12/2020;4723,86;300
BSB;10300473;1;AC CENTRAL BRASILIA;05/12/2020;4026,31;300
BSB;10300503;1;AC CEILANDIA CENTRO;05/12/2020;2480,98;300
BSB;10300953;1;AC BRASILIA SHOPPING;05/12/2020;2524,94;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;05/12/2020;3482,8;300
BSB;10301071;1;AC SAMAMBAIA NORTE;05/12/2020;3816,84;300
BSB;10300031;1;AC PALACIO DO PLANALTO;07/12/2020;193,19;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;07/12/2020;415,12;300
BSB;10300091;1;AC RIACHO FUNDO;07/12/2020;1007,06;300
BSB;10300104;1;AC BRAZLANDIA;07/12/2020;1045,28;300
BSB;10300112;1;AC EQN 204/404;07/12/2020;1061,31;300
BSB;10300147;1;AC EQS 208/408;07/12/2020;1704,67;300
BSB;10300155;1;AC EQS 104/304;07/12/2020;1948,84;300
BSB;10300171;1;AC GAMA;07/12/2020;3467,03;300
BSB;10300180;1;AC SOBRADINHO;07/12/2020;2752,59;300
BSB;10300198;1;AC TAGUATINGA CENTRO;07/12/2020;5300,81;300
BSB;10300261;1;AC PLANALTINA - DF;07/12/2020;1671,44;300
BSB;10300287;1;AC GUARA I;07/12/2020;1394,63;300
BSB;10300309;1;AC W3 NORTE 508;07/12/2020;6832,13;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;07/12/2020;5860,16;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;07/12/2020;174,15;300
BSB;10300473;1;AC CENTRAL BRASILIA;07/12/2020;2908,59;300
BSB;10300503;1;AC CEILANDIA CENTRO;07/12/2020;2178,23;300
BSB;10300554;1;AC SENADO FEDERAL;07/12/2020;385,68;300
BSB;10300601;1;AC LAGO SUL;07/12/2020;2974,29;300
BSB;10300635;1;AC SUDOESTE;07/12/2020;2966,42;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;07/12/2020;2016,65;300
BSB;10300902;1;AC RECANTO DAS EMAS;07/12/2020;3416,84;300
BSB;10300937;1;AC SAO SEBASTIAO;07/12/2020;193,01;300
BSB;10300953;1;AC BRASILIA SHOPPING;07/12/2020;2521,71;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;07/12/2020;4868,99;300
BSB;10301054;1;AC LAGO NORTE;07/12/2020;4802,03;300
BSB;10301071;1;AC SAMAMBAIA NORTE;07/12/2020;5061,01;300
BSB;10301097;1;AC SANTA MARIA;07/12/2020;1065,38;300
BSB;10300031;1;AC PALACIO DO PLANALTO;08/12/2020;247,48;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;08/12/2020;465,27;300
BSB;10300104;1;AC BRAZLANDIA;08/12/2020;1236,03;300
BSB;10300112;1;AC EQN 204/404;08/12/2020;1503,01;300
BSB;10300147;1;AC EQS 208/408;08/12/2020;1919,46;300
BSB;10300155;1;AC EQS 104/304;08/12/2020;210,1;300
BSB;10300171;1;AC GAMA;08/12/2020;2891,16;300
BSB;10300180;1;AC SOBRADINHO;08/12/2020;845,46;300
BSB;10300198;1;AC TAGUATINGA CENTRO;08/12/2020;6987,75;300
BSB;10300261;1;AC PLANALTINA - DF;08/12/2020;2055,69;300
BSB;10300287;1;AC GUARA I;08/12/2020;229,15;300
BSB;10300309;1;AC W3 NORTE 508;08/12/2020;10454,91;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;08/12/2020;8268,17;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;08/12/2020;279,3;300
BSB;10300473;1;AC CENTRAL BRASILIA;08/12/2020;4760,42;300
BSB;10300503;1;AC CEILANDIA CENTRO;08/12/2020;5568,42;300
BSB;10300554;1;AC SENADO FEDERAL;08/12/2020;394,88;300
BSB;10300601;1;AC LAGO SUL;08/12/2020;2831,23;300
BSB;10300635;1;AC SUDOESTE;08/12/2020;1429,59;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;08/12/2020;615,52;300
BSB;10300902;1;AC RECANTO DAS EMAS;08/12/2020;5010,02;300
BSB;10300937;1;AC SAO SEBASTIAO;08/12/2020;132,99;300
BSB;10300953;1;AC BRASILIA SHOPPING;08/12/2020;1823,61;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;08/12/2020;2609,16;300
BSB;10301054;1;AC LAGO NORTE;08/12/2020;2243,8;300
BSB;10301071;1;AC SAMAMBAIA NORTE;08/12/2020;8998,57;300
BSB;10301097;1;AC SANTA MARIA;08/12/2020;1003,51;300
BSB;10300031;1;AC PALACIO DO PLANALTO;09/12/2020;188,08;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;09/12/2020;301,42;300
BSB;10300058;1;AC SETOR HOTELEIRO SUL;09/12/2020;880,87;300
BSB;10300104;1;AC BRAZLANDIA;09/12/2020;1258,68;300
BSB;10300112;1;AC EQN 204/404;09/12/2020;1285,54;300
BSB;10300147;1;AC EQS 208/408;09/12/2020;2806,6;300
BSB;10300155;1;AC EQS 104/304;09/12/2020;2437,22;300
BSB;10300171;1;AC GAMA;09/12/2020;4912,17;300
BSB;10300180;1;AC SOBRADINHO;09/12/2020;2062,29;300
BSB;10300198;1;AC TAGUATINGA CENTRO;09/12/2020;2981,61;300
BSB;10300261;1;AC PLANALTINA - DF;09/12/2020;1827;300
BSB;10300309;1;AC W3 NORTE 508;09/12/2020;11678,83;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;09/12/2020;2930,81;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;09/12/2020;420,59;300
BSB;10300473;1;AC CENTRAL BRASILIA;09/12/2020;2710,61;300
BSB;10300503;1;AC CEILANDIA CENTRO;09/12/2020;2944,1;300
BSB;10300554;1;AC SENADO FEDERAL;09/12/2020;353,06;300
BSB;10300601;1;AC LAGO SUL;09/12/2020;2939,23;300
BSB;10300635;1;AC SUDOESTE;09/12/2020;2055,04;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;09/12/2020;1713,42;300
BSB;10300902;1;AC RECANTO DAS EMAS;09/12/2020;2185,05;300
BSB;10300937;1;AC SAO SEBASTIAO;09/12/2020;227,28;300
BSB;10300953;1;AC BRASILIA SHOPPING;09/12/2020;2289,65;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;09/12/2020;1455,5;300
BSB;10301054;1;AC LAGO NORTE;09/12/2020;1766,73;300
BSB;10301071;1;AC SAMAMBAIA NORTE;09/12/2020;3520,27;300
BSB;10301097;1;AC SANTA MARIA;09/12/2020;1366,17;300
BSB;10300023;1;AC CRUZEIRO VELHO;10/12/2020;221,52;300
BSB;10300031;1;AC PALACIO DO PLANALTO;10/12/2020;243,78;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;10/12/2020;582,72;300
BSB;10300058;1;AC SETOR HOTELEIRO SUL;10/12/2020;880,87;300
BSB;10300104;1;AC BRAZLANDIA;10/12/2020;1088,15;300
BSB;10300112;1;AC EQN 204/404;10/12/2020;1513,48;300
BSB;10300147;1;AC EQS 208/408;10/12/2020;3492,3;300
BSB;10300155;1;AC EQS 104/304;10/12/2020;2566,62;300
BSB;10300171;1;AC GAMA;10/12/2020;4939,72;300
BSB;10300180;1;AC SOBRADINHO;10/12/2020;1171,04;300
BSB;10300198;1;AC TAGUATINGA CENTRO;10/12/2020;6421,81;300
BSB;10300261;1;AC PLANALTINA - DF;10/12/2020;1709,17;300
BSB;10300309;1;AC W3 NORTE 508;10/12/2020;13774,07;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;10/12/2020;4497,93;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;10/12/2020;92,64;300
BSB;10300473;1;AC CENTRAL BRASILIA;10/12/2020;2565;300
BSB;10300503;1;AC CEILANDIA CENTRO;10/12/2020;7283,04;300
BSB;10300554;1;AC SENADO FEDERAL;10/12/2020;353,06;300
BSB;10300601;1;AC LAGO SUL;10/12/2020;2941,99;300
BSB;10300635;1;AC SUDOESTE;10/12/2020;1319,14;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;10/12/2020;900,21;300
BSB;10300902;1;AC RECANTO DAS EMAS;10/12/2020;2392,53;300
BSB;10300937;1;AC SAO SEBASTIAO;10/12/2020;305,51;300
BSB;10300953;1;AC BRASILIA SHOPPING;10/12/2020;1866,23;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;10/12/2020;4164,34;300
BSB;10301054;1;AC LAGO NORTE;10/12/2020;2849,1;300
BSB;10301071;1;AC SAMAMBAIA NORTE;10/12/2020;5839,32;300
BSB;10301097;1;AC SANTA MARIA;10/12/2020;497,29;300
BSB;10300031;1;AC PALACIO DO PLANALTO;11/12/2020;202,34;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;11/12/2020;404,67;300
BSB;10300104;1;AC BRAZLANDIA;11/12/2020;1014,36;300
BSB;10300112;1;AC EQN 204/404;11/12/2020;1932,45;300
BSB;10300147;1;AC EQS 208/408;11/12/2020;2133,1;300
BSB;10300155;1;AC EQS 104/304;11/12/2020;2425,56;300
BSB;10300171;1;AC GAMA;11/12/2020;5405,41;300
BSB;10300180;1;AC SOBRADINHO;11/12/2020;1565,05;300
BSB;10300198;1;AC TAGUATINGA CENTRO;11/12/2020;4465,03;300
BSB;10300261;1;AC PLANALTINA - DF;11/12/2020;1735,56;300
BSB;10300309;1;AC W3 NORTE 508;11/12/2020;8505,41;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;11/12/2020;7012,47;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;11/12/2020;94,69;300
BSB;10300473;1;AC CENTRAL BRASILIA;11/12/2020;3449,45;300
BSB;10300503;1;AC CEILANDIA CENTRO;11/12/2020;4347,76;300
BSB;10300554;1;AC SENADO FEDERAL;11/12/2020;549,06;300
BSB;10300601;1;AC LAGO SUL;11/12/2020;4133,03;300
BSB;10300635;1;AC SUDOESTE;11/12/2020;1952,04;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;11/12/2020;1156,24;300
BSB;10300902;1;AC RECANTO DAS EMAS;11/12/2020;3030,88;300
BSB;10300937;1;AC SAO SEBASTIAO;11/12/2020;301,82;300
BSB;10300953;1;AC BRASILIA SHOPPING;11/12/2020;2492,24;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;11/12/2020;2789,24;300
BSB;10301054;1;AC LAGO NORTE;11/12/2020;1407,41;300
BSB;10301071;1;AC SAMAMBAIA NORTE;11/12/2020;3662,87;300
BSB;10301097;1;AC SANTA MARIA;11/12/2020;588,7;300
BSB;10300171;1;AC GAMA;12/12/2020;5662,16;300
BSB;10300180;1;AC SOBRADINHO;12/12/2020;1631,4;300
BSB;10300198;1;AC TAGUATINGA CENTRO;12/12/2020;4871,78;300
BSB;10300309;1;AC W3 NORTE 508;12/12/2020;8520,11;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;12/12/2020;7017,47;300
BSB;10300473;1;AC CENTRAL BRASILIA;12/12/2020;3532,29;300
BSB;10300503;1;AC CEILANDIA CENTRO;12/12/2020;3057,87;300
BSB;10300953;1;AC BRASILIA SHOPPING;12/12/2020;2749,59;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;12/12/2020;2853,64;300
BSB;10301071;1;AC SAMAMBAIA NORTE;12/12/2020;3678,92;300
BSB;10301097;1;AC SANTA MARIA;12/12/2020;588,7;300
BSB;10300031;1;AC PALACIO DO PLANALTO;14/12/2020;221,29;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;14/12/2020;338,5;300
BSB;10300104;1;AC BRAZLANDIA;14/12/2020;1120,37;300
BSB;10300112;1;AC EQN 204/404;14/12/2020;4010,33;300
BSB;10300147;1;AC EQS 208/408;14/12/2020;3115,04;300
BSB;10300155;1;AC EQS 104/304;14/12/2020;4221,74;300
BSB;10300171;1;AC GAMA;14/12/2020;8317,58;300
BSB;10300180;1;AC SOBRADINHO;14/12/2020;4244,86;300
BSB;10300198;1;AC TAGUATINGA CENTRO;14/12/2020;7902,73;300
BSB;10300261;1;AC PLANALTINA - DF;14/12/2020;1931,58;300
BSB;10300309;1;AC W3 NORTE 508;14/12/2020;9008,22;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;14/12/2020;5104,01;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;14/12/2020;297,74;300
BSB;10300473;1;AC CENTRAL BRASILIA;14/12/2020;4285,36;300
BSB;10300503;1;AC CEILANDIA CENTRO;14/12/2020;5219,03;300
BSB;10300554;1;AC SENADO FEDERAL;14/12/2020;362,86;300
BSB;10300601;1;AC LAGO SUL;14/12/2020;8964,99;300
BSB;10300635;1;AC SUDOESTE;14/12/2020;3045,63;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;14/12/2020;927,64;300
BSB;10300902;1;AC RECANTO DAS EMAS;14/12/2020;1556,62;300
BSB;10300911;1;AC SUPERIOR TRIBUNAL DE JUSTIÇA;14/12/2020;200,36;300
BSB;10300937;1;AC SAO SEBASTIAO;14/12/2020;269,32;300
BSB;10300953;1;AC BRASILIA SHOPPING;14/12/2020;2612,47;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;14/12/2020;4043,54;300
BSB;10301054;1;AC LAGO NORTE;14/12/2020;1476,94;300
BSB;10301071;1;AC SAMAMBAIA NORTE;14/12/2020;5270,9;300
BSB;10301097;1;AC SANTA MARIA;14/12/2020;1948,3;300
BSB;10300031;1;AC PALACIO DO PLANALTO;15/12/2020;230,93;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;15/12/2020;481,35;300
BSB;10300104;1;AC BRAZLANDIA;15/12/2020;1232,9;300
BSB;10300112;1;AC EQN 204/404;15/12/2020;1651,13;300
BSB;10300147;1;AC EQS 208/408;15/12/2020;2515,18;300
BSB;10300155;1;AC EQS 104/304;15/12/2020;2017,17;300
BSB;10300171;1;AC GAMA;15/12/2020;6101,27;300
BSB;10300180;1;AC SOBRADINHO;15/12/2020;6822,47;300
BSB;10300198;1;AC TAGUATINGA CENTRO;15/12/2020;4563,2;300
BSB;10300261;1;AC PLANALTINA - DF;15/12/2020;1320,75;300
BSB;10300309;1;AC W3 NORTE 508;15/12/2020;7623,59;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;15/12/2020;7696,19;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;15/12/2020;378,83;300
BSB;10300473;1;AC CENTRAL BRASILIA;15/12/2020;2852,05;300
BSB;10300503;1;AC CEILANDIA CENTRO;15/12/2020;2955,36;300
BSB;10300554;1;AC SENADO FEDERAL;15/12/2020;425,11;300
BSB;10300601;1;AC LAGO SUL;15/12/2020;8065,79;300
BSB;10300635;1;AC SUDOESTE;15/12/2020;1726,88;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;15/12/2020;3225,98;300
BSB;10300902;1;AC RECANTO DAS EMAS;15/12/2020;3118,19;300
BSB;10300937;1;AC SAO SEBASTIAO;15/12/2020;245,86;300
BSB;10300953;1;AC BRASILIA SHOPPING;15/12/2020;6460,36;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;15/12/2020;5537,73;300
BSB;10301054;1;AC LAGO NORTE;15/12/2020;1483,31;300
BSB;10301071;1;AC SAMAMBAIA NORTE;15/12/2020;3723,65;300
BSB;10301097;1;AC SANTA MARIA;15/12/2020;1700,27;300
BSB;10300031;1;AC PALACIO DO PLANALTO;16/12/2020;212,81;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;16/12/2020;559,95;300
BSB;10300058;1;AC SETOR HOTELEIRO SUL;16/12/2020;880,87;300
BSB;10300104;1;AC BRAZLANDIA;16/12/2020;1009,52;300
BSB;10300112;1;AC EQN 204/404;16/12/2020;2802,59;300
BSB;10300147;1;AC EQS 208/408;16/12/2020;3962,04;300
BSB;10300155;1;AC EQS 104/304;16/12/2020;4636,09;300
BSB;10300171;1;AC GAMA;16/12/2020;5525,18;300
BSB;10300180;1;AC SOBRADINHO;16/12/2020;1464,58;300
BSB;10300198;1;AC TAGUATINGA CENTRO;16/12/2020;7791,76;300
BSB;10300261;1;AC PLANALTINA - DF;16/12/2020;1784,82;300
BSB;10300309;1;AC W3 NORTE 508;16/12/2020;11619,81;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;16/12/2020;3859,29;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;16/12/2020;435,71;300
BSB;10300473;1;AC CENTRAL BRASILIA;16/12/2020;2852,75;300
BSB;10300503;1;AC CEILANDIA CENTRO;16/12/2020;2426,19;300
BSB;10300554;1;AC SENADO FEDERAL;16/12/2020;616,76;300
BSB;10300601;1;AC LAGO SUL;16/12/2020;4371,47;300
BSB;10300635;1;AC SUDOESTE;16/12/2020;3901,78;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;16/12/2020;492,83;300
BSB;10300902;1;AC RECANTO DAS EMAS;16/12/2020;1608,12;300
BSB;10300911;1;AC SUPERIOR TRIBUNAL DE JUSTIÇA;16/12/2020;200,36;300
BSB;10300937;1;AC SAO SEBASTIAO;16/12/2020;304,24;300
BSB;10300953;1;AC BRASILIA SHOPPING;16/12/2020;3810,88;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;16/12/2020;4606,82;300
BSB;10301054;1;AC LAGO NORTE;16/12/2020;2229,84;300
BSB;10301071;1;AC SAMAMBAIA NORTE;16/12/2020;6034,73;300
BSB;10301097;1;AC SANTA MARIA;16/12/2020;905,21;300
BSB;10300031;1;AC PALACIO DO PLANALTO;17/12/2020;1845,13;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;17/12/2020;676,45;300
BSB;10300104;1;AC BRAZLANDIA;17/12/2020;783,98;300
BSB;10300112;1;AC EQN 204/404;17/12/2020;1530,39;300
BSB;10300147;1;AC EQS 208/408;17/12/2020;2484,64;300
BSB;10300155;1;AC EQS 104/304;17/12/2020;2672,25;300
BSB;10300171;1;AC GAMA;17/12/2020;4317,27;300
BSB;10300180;1;AC SOBRADINHO;17/12/2020;2364,26;300
BSB;10300198;1;AC TAGUATINGA CENTRO;17/12/2020;4925,44;300
BSB;10300261;1;AC PLANALTINA - DF;17/12/2020;1797,31;300
BSB;10300287;1;AC GUARA I;17/12/2020;229,15;300
BSB;10300309;1;AC W3 NORTE 508;17/12/2020;8280,61;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;17/12/2020;3580,97;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;17/12/2020;363,19;300
BSB;10300473;1;AC CENTRAL BRASILIA;17/12/2020;4107,41;300
BSB;10300503;1;AC CEILANDIA CENTRO;17/12/2020;5123,51;300
BSB;10300554;1;AC SENADO FEDERAL;17/12/2020;735,51;300
BSB;10300601;1;AC LAGO SUL;17/12/2020;3875,32;300
BSB;10300635;1;AC SUDOESTE;17/12/2020;1469,67;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;17/12/2020;985,23;300
BSB;10300902;1;AC RECANTO DAS EMAS;17/12/2020;2923,55;300
BSB;10300937;1;AC SAO SEBASTIAO;17/12/2020;140,9;300
BSB;10300953;1;AC BRASILIA SHOPPING;17/12/2020;3381,13;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;17/12/2020;3991,35;300
BSB;10301054;1;AC LAGO NORTE;17/12/2020;2323,25;300
BSB;10301071;1;AC SAMAMBAIA NORTE;17/12/2020;4605,92;300
BSB;10301097;1;AC SANTA MARIA;17/12/2020;682,47;300
BSB;10300031;1;AC PALACIO DO PLANALTO;18/12/2020;362,31;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;18/12/2020;414,95;300
BSB;10300058;1;AC SETOR HOTELEIRO SUL;18/12/2020;1001,57;300
BSB;10300104;1;AC BRAZLANDIA;18/12/2020;1120,84;300
BSB;10300112;1;AC EQN 204/404;18/12/2020;1468,25;300
BSB;10300147;1;AC EQS 208/408;18/12/2020;2046,19;300
BSB;10300155;1;AC EQS 104/304;18/12/2020;849,93;300
BSB;10300171;1;AC GAMA;18/12/2020;5744,3;300
BSB;10300180;1;AC SOBRADINHO;18/12/2020;2224,99;300
BSB;10300198;1;AC TAGUATINGA CENTRO;18/12/2020;9021,06;300
BSB;10300261;1;AC PLANALTINA - DF;18/12/2020;1708,52;300
BSB;10300309;1;AC W3 NORTE 508;18/12/2020;8720,85;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;18/12/2020;3996,67;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;18/12/2020;449,99;300
BSB;10300473;1;AC CENTRAL BRASILIA;18/12/2020;5217,22;300
BSB;10300503;1;AC CEILANDIA CENTRO;18/12/2020;2778,95;300
BSB;10300554;1;AC SENADO FEDERAL;18/12/2020;278,51;300
BSB;10300601;1;AC LAGO SUL;18/12/2020;3594,18;300
BSB;10300635;1;AC SUDOESTE;18/12/2020;1334,31;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;18/12/2020;421,63;300
BSB;10300902;1;AC RECANTO DAS EMAS;18/12/2020;1551,26;300
BSB;10300937;1;AC SAO SEBASTIAO;18/12/2020;191,07;300
BSB;10300953;1;AC BRASILIA SHOPPING;18/12/2020;3513,21;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;18/12/2020;3190,59;300
BSB;10301054;1;AC LAGO NORTE;18/12/2020;2391,93;300
BSB;10301071;1;AC SAMAMBAIA NORTE;18/12/2020;5683,28;300
BSB;10301097;1;AC SANTA MARIA;18/12/2020;866,68;300
BSB;10300171;1;AC GAMA;19/12/2020;6261,07;300
BSB;10300180;1;AC SOBRADINHO;19/12/2020;2741,9;300
BSB;10300198;1;AC TAGUATINGA CENTRO;19/12/2020;9685,51;300
BSB;10300309;1;AC W3 NORTE 508;19/12/2020;8815,7;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;19/12/2020;1250,17;300
BSB;10300473;1;AC CENTRAL BRASILIA;19/12/2020;5267,22;300
BSB;10300503;1;AC CEILANDIA CENTRO;19/12/2020;3165,2;300
BSB;10300953;1;AC BRASILIA SHOPPING;19/12/2020;4223,91;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;19/12/2020;1879,74;300
BSB;10301071;1;AC SAMAMBAIA NORTE;19/12/2020;5696,43;300
BSB;10300031;1;AC PALACIO DO PLANALTO;21/12/2020;238;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;21/12/2020;395,89;300
BSB;10300104;1;AC BRAZLANDIA;21/12/2020;1177,79;300
BSB;10300112;1;AC EQN 204/404;21/12/2020;1968,2;300
BSB;10300147;1;AC EQS 208/408;21/12/2020;1972,09;300
BSB;10300155;1;AC EQS 104/304;21/12/2020;356,51;300
BSB;10300171;1;AC GAMA;21/12/2020;4540,79;300
BSB;10300180;1;AC SOBRADINHO;21/12/2020;2660,67;300
BSB;10300198;1;AC TAGUATINGA CENTRO;21/12/2020;4514,84;300
BSB;10300261;1;AC PLANALTINA - DF;21/12/2020;1715,24;300
BSB;10300309;1;AC W3 NORTE 508;21/12/2020;10731,46;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;21/12/2020;2692,69;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;21/12/2020;456,69;300
BSB;10300473;1;AC CENTRAL BRASILIA;21/12/2020;3341,26;300
BSB;10300503;1;AC CEILANDIA CENTRO;21/12/2020;6185,33;300
BSB;10300554;1;AC SENADO FEDERAL;21/12/2020;388,46;300
BSB;10300601;1;AC LAGO SUL;21/12/2020;3391,02;300
BSB;10300635;1;AC SUDOESTE;21/12/2020;2045,08;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;21/12/2020;853,44;300
BSB;10300902;1;AC RECANTO DAS EMAS;21/12/2020;2519,15;300
BSB;10300911;1;AC SUPERIOR TRIBUNAL DE JUSTIÇA;21/12/2020;200,36;300
BSB;10300937;1;AC SAO SEBASTIAO;21/12/2020;531;300
BSB;10300953;1;AC BRASILIA SHOPPING;21/12/2020;3745,7;300
BSB;10301011;1;AC AGUAS CLARAS SHOPPING;21/12/2020;2238,56;300
BSB;10301054;1;AC LAGO NORTE;21/12/2020;2443,64;300
BSB;10301071;1;AC SAMAMBAIA NORTE;21/12/2020;5787,46;300
BSB;10301097;1;AC SANTA MARIA;21/12/2020;863,57;300
BSB;10300031;1;AC PALACIO DO PLANALTO;22/12/2020;499,49;300
BSB;10300040;1;AC CAMARA DOS DEPUTADOS;22/12/2020;395,89;300
BSB;10300104;1;AC BRAZLANDIA;22/12/2020;1132,99;300
BSB;10300112;1;AC EQN 204/404;22/12/2020;2227,1;300
BSB;10300147;1;AC EQS 208/408;22/12/2020;3343,4;300
BSB;10300155;1;AC EQS 104/304;22/12/2020;2094,33;300
BSB;10300171;1;AC GAMA;22/12/2020;4706,1;300
BSB;10300180;1;AC SOBRADINHO;22/12/2020;2721,32;300
BSB;10300198;1;AC TAGUATINGA CENTRO;22/12/2020;7102,17;300
BSB;10300261;1;AC PLANALTINA - DF;22/12/2020;1176,7;300
BSB;10300309;1;AC W3 NORTE 508;22/12/2020;12994,47;300
BSB;10300350;1;AC SETOR DE INDÚSTRIAS;22/12/2020;1633,94;300
BSB;10300465;1;AC QUARTEL GENERAL DO EXERCITO;22/12/2020;169,38;300
BSB;10300473;1;AC CENTRAL BRASILIA;22/12/2020;4937,11;300
BSB;10300503;1;AC CEILANDIA CENTRO;22/12/2020;9688,78;300
BSB;10300554;1;AC SENADO FEDERAL;22/12/2020;500,11;300
BSB;10300601;1;AC LAGO SUL;22/12/2020;3223,14;300
BSB;10300635;1;AC SUDOESTE;22/12/2020;1555,01;10
BSB;10300708;1;AC ENCOMENDAS AEROPORTO;22/12/2020;1979,61;300
